receita_id,receita_id _Validação,itens_id,quantidade,usuario_email,admin_acesso,custo_total_receita,t_validacao_duplicidade_adicionar,quantidade_duplicado,nome,custo_insumo,quantidade_insumo,insumo_receita_itens,custo_receita,custo_total_r,unidade_medida,tipo_insumo,custo_subproduto,quantidade_subproduto,custo_receita_subproduto,nome copy
mS7pzMW8SiWvHpl1S-8ZPA,mS7pzMW8SiWvHpl1S-8ZPA,Ic5xzVDQRc-jMKYZqw1cXQ,50,pac.simone@hotmail.com,pac.simone@hotmail.com,"23,2850343333",mS7pzMW8SiWvHpl1S-8ZPAIc5xzVDQRc-jMKYZqw1cXQ,1,Alho Poro,"11,97",600,Alho Poro,"0,9975","0,9975",Gramas (g),,,,,
mS7pzMW8SiWvHpl1S-8ZPA,mS7pzMW8SiWvHpl1S-8ZPA,44J0PaBpQ5mKE-YEkK2wjw,160,pac.simone@hotmail.com,Admin,"23,2850343333",mS7pzMW8SiWvHpl1S-8ZPA44J0PaBpQ5mKE-YEkK2wjw,1,Catupiry Original (Bisnaga),"56,93",1500,Catupiry Original (Bisnaga),"6,0725333333","6,0725333333",Gramas (g),,,,,
mS7pzMW8SiWvHpl1S-8ZPA,mS7pzMW8SiWvHpl1S-8ZPA,ITY7iaA-S6yYBhnSBrLc5g,1,pac.simone@hotmail.com,Admin,"23,2850343333",mS7pzMW8SiWvHpl1S-8ZPAITY7iaA-S6yYBhnSBrLc5g,1,Oregano,"22,54",1000,Oregano,"0,02254","0,02254",Gramas (g),,,,,
mS7pzMW8SiWvHpl1S-8ZPA,mS7pzMW8SiWvHpl1S-8ZPA,lTc8CgsxS0iUiPQlJbINww,16,pac.simone@hotmail.com,pac.simone@hotmail.com,"23,2850343333",mS7pzMW8SiWvHpl1S-8ZPAlTc8CgsxS0iUiPQlJbINww,1,Azeitonas Pretas sem Caroço,"84,4",2000,Azeitonas Pretas sem Caroço,"0,6752","0,6752",Gramas (g),,,,,
mS7pzMW8SiWvHpl1S-8ZPA,mS7pzMW8SiWvHpl1S-8ZPA,XvQwogvFTz6GFhXD5OzTBg,1,pac.simone@hotmail.com,Admin,"23,2850343333",mS7pzMW8SiWvHpl1S-8ZPAXvQwogvFTz6GFhXD5OzTBg,1,Caixa de PIzza 25cm,"1,9",1,Caixa de PIzza 25cm,"1,9","1,9",Unidades (pcs),,,,,
mS7pzMW8SiWvHpl1S-8ZPA,mS7pzMW8SiWvHpl1S-8ZPA,PA5eC.BaRDCCRR75kmlXtA,2,pac.simone@hotmail.com,Admin,"23,2850343333",mS7pzMW8SiWvHpl1S-8ZPAPA5eC.BaRDCCRR75kmlXtA,1,Lacre de Caixas,50,1000,Lacre de Caixas,"0,1","0,1",Unidades (pcs),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,c.GUqh8CSVWWRi3z0tBx.g,1,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWgc.GUqh8CSVWWRi3z0tBx.g,1,Massa Pizza 35cm (360 gr),"1,55",1,Massa Pizza 35cm (360 gr),"1,55","1,55",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,7mf1uBGTRQOCJi.-XS.YMA,75,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWg7mf1uBGTRQOCJi.-XS.YMA,1,Molho de Pizza - Bonare,"10,46333",1700,Molho de Pizza - Bonare,"0,4616175","0,4616175",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,66xLSBdAQzOp5JP2tTLgqw,260,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWg66xLSBdAQzOp5JP2tTLgqw,1,Queijo Mussarela - Lactvit,"38,8",1000,Queijo Mussarela - Lactvit,"10,088","10,088",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,L7VxBDwwRYGNup2WRUxZHg,240,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWgL7VxBDwwRYGNup2WRUxZHg,1,Peito de Peru - Sadia,"59,8793",1000,Peito de Peru - Sadia,"14,371032","14,371032",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,Ic5xzVDQRc-jMKYZqw1cXQ,100,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWgIc5xzVDQRc-jMKYZqw1cXQ,1,Alho Poro,"11,97",600,Alho Poro,"1,995","1,995",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,44J0PaBpQ5mKE-YEkK2wjw,200,pac.simone@hotmail.com,pac.simone@hotmail.com,"39,1728561667",V99-odtXS6anL-WnZpsXWg44J0PaBpQ5mKE-YEkK2wjw,1,Catupiry Original (Bisnaga),"56,93",1500,Catupiry Original (Bisnaga),"7,5906666667","7,5906666667",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,ITY7iaA-S6yYBhnSBrLc5g,1,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWgITY7iaA-S6yYBhnSBrLc5g,1,Oregano,"22,54",1000,Oregano,"0,02254","0,02254",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,lTc8CgsxS0iUiPQlJbINww,20,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWglTc8CgsxS0iUiPQlJbINww,1,Azeitonas Pretas sem Caroço,"84,4",2000,Azeitonas Pretas sem Caroço,"0,844","0,844",Gramas (g),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,455rBl7tRnSQUpqKkdJkUw,1,pac.simone@hotmail.com,Admin,"39,1728561667",V99-odtXS6anL-WnZpsXWg455rBl7tRnSQUpqKkdJkUw,1,Caixa de Pizza 35cm,"2,15",1,Caixa de Pizza 35cm,"2,15","2,15",Unidades (pcs),,,,,
V99-odtXS6anL-WnZpsXWg,V99-odtXS6anL-WnZpsXWg,PA5eC.BaRDCCRR75kmlXtA,2,pac.simone@hotmail.com,pac.simone@hotmail.com,"39,1728561667",V99-odtXS6anL-WnZpsXWgPA5eC.BaRDCCRR75kmlXtA,1,Lacre de Caixas,50,1000,Lacre de Caixas,"0,1","0,1",Unidades (pcs),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,QdS.JWl-S0O6YrrhTl0TkA,1,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgQdS.JWl-S0O6YrrhTl0TkA,1,Massa Pizza 25cm (220gr),"0,98",1,Massa Pizza 25cm (220gr),"0,98","0,98",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,7mf1uBGTRQOCJi.-XS.YMA,50,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNg7mf1uBGTRQOCJi.-XS.YMA,1,Molho de Pizza - Bonare,"10,46333",1700,Molho de Pizza - Bonare,"0,307745","0,307745",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,66xLSBdAQzOp5JP2tTLgqw,130,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNg66xLSBdAQzOp5JP2tTLgqw,1,Queijo Mussarela - Lactvit,"38,8",1000,Queijo Mussarela - Lactvit,"5,044","5,044",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,L7VxBDwwRYGNup2WRUxZHg,120,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgL7VxBDwwRYGNup2WRUxZHg,1,Peito de Peru - Sadia,"59,8793",1000,Peito de Peru - Sadia,"7,185516","7,185516",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,44J0PaBpQ5mKE-YEkK2wjw,160,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNg44J0PaBpQ5mKE-YEkK2wjw,1,Catupiry Original (Bisnaga),"56,93",1500,Catupiry Original (Bisnaga),"6,0725333333","6,0725333333",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,c6RGva1rQZWt8u8421Q6Uw,50,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgc6RGva1rQZWt8u8421Q6Uw,1,Queijo Parmesão - Montanhes,"60,9009",1000,Queijo Parmesão - Montanhes,"3,045045","3,045045",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,bD8p1su5TM6.ZFjyMSDiXQ,10,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgbD8p1su5TM6.ZFjyMSDiXQ,1,Alho Frito,"56,94",1000,Alho Frito,"0,5694","0,5694",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,ITY7iaA-S6yYBhnSBrLc5g,1,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgITY7iaA-S6yYBhnSBrLc5g,1,Oregano,"22,54",1000,Oregano,"0,02254","0,02254",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,lTc8CgsxS0iUiPQlJbINww,16,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNglTc8CgsxS0iUiPQlJbINww,1,Azeitonas Pretas sem Caroço,"84,4",2000,Azeitonas Pretas sem Caroço,"0,6752","0,6752",Gramas (g),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,XvQwogvFTz6GFhXD5OzTBg,1,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgXvQwogvFTz6GFhXD5OzTBg,1,Caixa de PIzza 25cm,"1,9",1,Caixa de PIzza 25cm,"1,9","1,9",Unidades (pcs),,,,,
PiWZYO7LQ2OBJfBPfMcHNg,PiWZYO7LQ2OBJfBPfMcHNg,PA5eC.BaRDCCRR75kmlXtA,2,pac.simone@hotmail.com,Admin,"25,9019793333",PiWZYO7LQ2OBJfBPfMcHNgPA5eC.BaRDCCRR75kmlXtA,1,Lacre de Caixas,50,1000,Lacre de Caixas,"0,1","0,1",Unidades (pcs),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,c.GUqh8CSVWWRi3z0tBx.g,1,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwc.GUqh8CSVWWRi3z0tBx.g,1,Massa Pizza 35cm (360 gr),"1,55",1,Massa Pizza 35cm (360 gr),"1,55","1,55",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,7mf1uBGTRQOCJi.-XS.YMA,75,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCw7mf1uBGTRQOCJi.-XS.YMA,1,Molho de Pizza - Bonare,"10,46333",1700,Molho de Pizza - Bonare,"0,4616175","0,4616175",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,66xLSBdAQzOp5JP2tTLgqw,260,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCw66xLSBdAQzOp5JP2tTLgqw,1,Queijo Mussarela - Lactvit,"38,8",1000,Queijo Mussarela - Lactvit,"10,088","10,088",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,L7VxBDwwRYGNup2WRUxZHg,240,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwL7VxBDwwRYGNup2WRUxZHg,1,Peito de Peru - Sadia,"59,8793",1000,Peito de Peru - Sadia,"14,371032","14,371032",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,44J0PaBpQ5mKE-YEkK2wjw,200,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCw44J0PaBpQ5mKE-YEkK2wjw,1,Catupiry Original (Bisnaga),"56,93",1500,Catupiry Original (Bisnaga),"7,5906666667","7,5906666667",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,c6RGva1rQZWt8u8421Q6Uw,100,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwc6RGva1rQZWt8u8421Q6Uw,1,Queijo Parmesão - Montanhes,"60,9009",1000,Queijo Parmesão - Montanhes,"6,09009","6,09009",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,bD8p1su5TM6.ZFjyMSDiXQ,20,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwbD8p1su5TM6.ZFjyMSDiXQ,1,Alho Frito,"56,94",1000,Alho Frito,"1,1388","1,1388",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,ITY7iaA-S6yYBhnSBrLc5g,1,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwITY7iaA-S6yYBhnSBrLc5g,1,Oregano,"22,54",1000,Oregano,"0,02254","0,02254",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,lTc8CgsxS0iUiPQlJbINww,20,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwlTc8CgsxS0iUiPQlJbINww,1,Azeitonas Pretas sem Caroço,"84,4",2000,Azeitonas Pretas sem Caroço,"0,844","0,844",Gramas (g),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,455rBl7tRnSQUpqKkdJkUw,1,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCw455rBl7tRnSQUpqKkdJkUw,1,Caixa de Pizza 35cm,"2,15",1,Caixa de Pizza 35cm,"2,15","2,15",Unidades (pcs),,,,,
9FCsMNKJRoiOqp2zfgCBCw,9FCsMNKJRoiOqp2zfgCBCw,PA5eC.BaRDCCRR75kmlXtA,2,pac.simone@hotmail.com,Admin,"44,4067461667",9FCsMNKJRoiOqp2zfgCBCwPA5eC.BaRDCCRR75kmlXtA,1,Lacre de Caixas,50,1000,Lacre de Caixas,"0,1","0,1",Unidades (pcs),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,QdS.JWl-S0O6YrrhTl0TkA,1,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.QQdS.JWl-S0O6YrrhTl0TkA,1,Massa Pizza 25cm (220gr),"0,98",1,Massa Pizza 25cm (220gr),"0,98","0,98",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,7mf1uBGTRQOCJi.-XS.YMA,50,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.Q7mf1uBGTRQOCJi.-XS.YMA,1,Molho de Pizza - Bonare,"10,46333",1700,Molho de Pizza - Bonare,"0,307745","0,307745",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,66xLSBdAQzOp5JP2tTLgqw,130,pac.simone@hotmail.com,pac.simone@hotmail.com,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.Q66xLSBdAQzOp5JP2tTLgqw,1,Queijo Mussarela - Lactvit,"38,8",1000,Queijo Mussarela - Lactvit,"5,044","5,044",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,mk73dfP9TOeHewcOXVa.qw,50,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.Qmk73dfP9TOeHewcOXVa.qw,1,Presunto Magro - Sadia,"20,51",1000,Presunto Magro - Sadia,"1,0255","1,0255",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,9Vj7T.vgTS2LcccUOftHQg,130,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.Q9Vj7T.vgTS2LcccUOftHQg,1,Palmito,"57,5",1800,Palmito,"4,1527777778","4,1527777778",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,p5UmmEOyRIuyhnc3VEGhzA,1,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.Qp5UmmEOyRIuyhnc3VEGhzA,1,Ovo,22,30,Ovo,"0,7333333333","0,7333333333",Unidades (pcs),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,u4By7rsnQZG8Kw.yhFW8KQ,90,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.Qu4By7rsnQZG8Kw.yhFW8KQ,1,Cebola,"4,99",1000,Cebola,"0,4491","0,4491",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,xffSHEAJQr-5fX6cHVyOLQ,40,pac.simone@hotmail.com,Admin,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.QxffSHEAJQr-5fX6cHVyOLQ,1,Ervilha Frescas Congeladas,"14,825",1000,Ervilha Frescas Congeladas,"0,593","0,593",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,ITY7iaA-S6yYBhnSBrLc5g,1,pac.simone@hotmail.com,pac.simone@hotmail.com,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.QITY7iaA-S6yYBhnSBrLc5g,1,Oregano,"22,54",1000,Oregano,"0,02254","0,02254",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,lTc8CgsxS0iUiPQlJbINww,16,pac.simone@hotmail.com,pac.simone@hotmail.com,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.QlTc8CgsxS0iUiPQlJbINww,1,Azeitonas Pretas sem Caroço,"84,4",2000,Azeitonas Pretas sem Caroço,"0,6752","0,6752",Gramas (g),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,XvQwogvFTz6GFhXD5OzTBg,1,pac.simone@hotmail.com,pac.simone@hotmail.com,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.QXvQwogvFTz6GFhXD5OzTBg,1,Caixa de PIzza 25cm,"1,9",1,Caixa de PIzza 25cm,"1,9","1,9",Unidades (pcs),,,,,
dlE6tQJpQC6.ei5u0qgR.Q,dlE6tQJpQC6.ei5u0qgR.Q,PA5eC.BaRDCCRR75kmlXtA,2,pac.simone@hotmail.com,pac.simone@hotmail.com,"15,9831961111",dlE6tQJpQC6.ei5u0qgR.QPA5eC.BaRDCCRR75kmlXtA,1,Lacre de Caixas,50,1000,Lacre de Caixas,"0,1","0,1",Unidades (pcs),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,c.GUqh8CSVWWRi3z0tBx.g,1,pac.simone@hotmail.com,pac.simone@hotmail.com,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAc.GUqh8CSVWWRi3z0tBx.g,1,Massa Pizza 35cm (360 gr),"1,55",1,Massa Pizza 35cm (360 gr),"1,55","1,55",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,7mf1uBGTRQOCJi.-XS.YMA,75,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RA7mf1uBGTRQOCJi.-XS.YMA,1,Molho de Pizza - Bonare,"10,46333",1700,Molho de Pizza - Bonare,"0,4616175","0,4616175",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,66xLSBdAQzOp5JP2tTLgqw,260,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RA66xLSBdAQzOp5JP2tTLgqw,1,Queijo Mussarela - Lactvit,"38,8",1000,Queijo Mussarela - Lactvit,"10,088","10,088",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,mk73dfP9TOeHewcOXVa.qw,100,pac.simone@hotmail.com,pac.simone@hotmail.com,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAmk73dfP9TOeHewcOXVa.qw,1,Presunto Magro - Sadia,"20,51",1000,Presunto Magro - Sadia,"2,051","2,051",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,9Vj7T.vgTS2LcccUOftHQg,260,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RA9Vj7T.vgTS2LcccUOftHQg,1,Palmito,"57,5",1800,Palmito,"8,3055555556","8,3055555556",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,p5UmmEOyRIuyhnc3VEGhzA,2,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAp5UmmEOyRIuyhnc3VEGhzA,1,Ovo,22,30,Ovo,"1,4666666667","1,4666666667",Unidades (pcs),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,u4By7rsnQZG8Kw.yhFW8KQ,180,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAu4By7rsnQZG8Kw.yhFW8KQ,1,Cebola,"4,99",1000,Cebola,"0,8982","0,8982",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,xffSHEAJQr-5fX6cHVyOLQ,80,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAxffSHEAJQr-5fX6cHVyOLQ,1,Ervilha Frescas Congeladas,"14,825",1000,Ervilha Frescas Congeladas,"1,186","1,186",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,ITY7iaA-S6yYBhnSBrLc5g,1,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAITY7iaA-S6yYBhnSBrLc5g,1,Oregano,"22,54",1000,Oregano,"0,02254","0,02254",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,lTc8CgsxS0iUiPQlJbINww,20,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAlTc8CgsxS0iUiPQlJbINww,1,Azeitonas Pretas sem Caroço,"84,4",2000,Azeitonas Pretas sem Caroço,"0,844","0,844",Gramas (g),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,455rBl7tRnSQUpqKkdJkUw,1,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RA455rBl7tRnSQUpqKkdJkUw,1,Caixa de Pizza 35cm,"2,15",1,Caixa de Pizza 35cm,"2,15","2,15",Unidades (pcs),,,,,
hYdnfcoNQYOtjv6fYvD7RA,hYdnfcoNQYOtjv6fYvD7RA,PA5eC.BaRDCCRR75kmlXtA,2,pac.simone@hotmail.com,Admin,"29,1235797222",hYdnfcoNQYOtjv6fYvD7RAPA5eC.BaRDCCRR75kmlXtA,1,Lacre de Caixas,50,1000,Lacre de Caixas,"0,1","0,1",Unidades (pcs),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,QdS.JWl-S0O6YrrhTl0TkA,1,pac.simone@hotmail.com,pac.simone@hotmail.com,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQQdS.JWl-S0O6YrrhTl0TkA,1,Massa Pizza 25cm (220gr),"0,98",1,Massa Pizza 25cm (220gr),"0,98","0,98",Gramas (g),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,7mf1uBGTRQOCJi.-XS.YMA,50,pac.simone@hotmail.com,Admin,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQ7mf1uBGTRQOCJi.-XS.YMA,1,Molho de Pizza - Bonare,"10,46333",1700,Molho de Pizza - Bonare,"0,307745","0,307745",Gramas (g),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,66xLSBdAQzOp5JP2tTLgqw,130,pac.simone@hotmail.com,Admin,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQ66xLSBdAQzOp5JP2tTLgqw,1,Queijo Mussarela - Lactvit,"38,8",1000,Queijo Mussarela - Lactvit,"5,044","5,044",Gramas (g),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,mk73dfP9TOeHewcOXVa.qw,50,pac.simone@hotmail.com,pac.simone@hotmail.com,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQmk73dfP9TOeHewcOXVa.qw,1,Presunto Magro - Sadia,"20,51",1000,Presunto Magro - Sadia,"1,0255","1,0255",Gramas (g),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,9Vj7T.vgTS2LcccUOftHQg,130,pac.simone@hotmail.com,pac.simone@hotmail.com,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQ9Vj7T.vgTS2LcccUOftHQg,1,Palmito,"57,5",1800,Palmito,"4,1527777778","4,1527777778",Gramas (g),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,p5UmmEOyRIuyhnc3VEGhzA,1,pac.simone@hotmail.com,Admin,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQp5UmmEOyRIuyhnc3VEGhzA,1,Ovo,22,30,Ovo,"0,7333333333","0,7333333333",Unidades (pcs),,,,,
1-sQcz3YQVOt-1yCLt1LAQ,1-sQcz3YQVOt-1yCLt1LAQ,u4By7rsnQZG8Kw.yhFW8KQ,90,pac.simone@hotmail.com,Admin,"22,0557294444",1-sQcz3YQVOt-1yCLt1LAQu4By7rsnQZG8Kw.yhFW8KQ,1,Cebola,"4,99",1000,Cebola,"0,4491","0,4491",Gramas (g),,,,,
